User_ID,Region,Cohort,Games_Played,Hours_Played,Days_Active,Active_Rate,Average_Games_Per_Day,Game_Age_Days,Payment_Method,Declines,Payouts,Checkouts,WMR_Automation_Flag,Offer_Taken,ReRepair_7D,ReRepair_30D,ReRepair_90D,Data_Refreshed_CSDW,Data_Refreshed_LENS
USR004129,Mexico,Past_Offers_1,31,183.54,14,0.61,2.2142857142857144,952,PayPal,4,256.03,17,Yes,Yes,2,5,0,5PM,8AM
USR004130,Brazil,Past_Offers_2,83,65.42,14,0.96,5.928571428571429,673,Gift Card,3,325.36,1,Yes,Yes,3,5,4,5PM,8AM
USR004131,ROLA,Past_Offers_1,6,8.27,14,0.43,0.42857142857142855,404,Crypto,4,411.21,12,Yes,Yes,4,2,5,5PM,8AM
USR004132,Brazil,PCGP_3F1,24,92.19,24,0.43,1.0,954,Gift Card,0,374.92,18,Yes,Yes,2,0,7,5PM,8AM
USR004133,Brazil,PCGP_3F1,82,180.72,23,0.33,3.5652173913043477,988,PayPal,1,401.16,7,Yes,Yes,2,2,13,5PM,8AM
USR004134,Canada,PCGP_3F1,25,50.91,15,0.46,1.6666666666666667,306,Crypto,4,343.08,13,No,No,3,5,4,5PM,8AM
USR004135,USA,Past_Offers_2,38,126.05,20,0.6,1.9,186,PayPal,2,300.18,18,Yes,No,2,4,12,5PM,8AM
USR004136,USA,Past_Offers_1,77,84.24,22,1.0,3.5,278,Credit Card,4,130.55,14,Yes,No,2,4,6,5PM,8AM
USR004137,Mexico,Past_Offers_2,20,199.0,7,0.57,2.857142857142857,617,Credit Card,4,205.97,2,Yes,Yes,2,2,4,5PM,8AM
USR004138,Canada,Past_Offers_1,45,73.89,11,0.71,4.090909090909091,267,Crypto,4,221.25,16,Yes,No,3,9,11,5PM,8AM
USR004139,Brazil,Past_Offers_2,17,31.87,27,0.19,0.6296296296296297,313,Gift Card,0,404.64,14,No,No,1,4,1,5PM,8AM
USR004140,Mexico,Past_Offers_2,74,173.17,17,0.39,4.352941176470588,757,Crypto,2,39.63,18,Yes,Yes,4,1,4,5PM,8AM
USR004141,ROLA,Past_Offers_2,83,191.76,11,0.81,7.545454545454546,358,Crypto,0,372.79,4,Yes,No,4,2,9,5PM,8AM
USR004142,Brazil,Past_Offers_2,9,164.17,18,0.27,0.5,579,Crypto,2,444.11,4,Yes,No,1,9,0,5PM,8AM
USR004143,Canada,Past_Offers_1,75,77.59,6,0.5,12.5,110,PayPal,2,341.55,5,Yes,Yes,4,7,12,5PM,8AM
USR004144,ROLA,PCGP_3F1,86,4.93,28,0.13,3.0714285714285716,44,Debit Card,4,42.46,6,Yes,Yes,2,1,1,5PM,8AM
USR004145,Brazil,Past_Offers_1,9,19.75,3,0.12,3.0,562,Debit Card,4,83.93,13,No,Yes,0,9,10,5PM,8AM
USR004146,Brazil,Ultimate,81,159.71,12,0.46,6.75,243,PayPal,0,387.57,8,No,No,1,5,8,5PM,8AM
USR004147,Brazil,Past_Offers_1,5,67.19,16,0.73,0.3125,101,PayPal,2,141.56,8,Yes,No,0,3,2,5PM,8AM
USR004148,Canada,Past_Offers_2,87,24.31,24,0.89,3.625,978,Debit Card,1,328.94,6,Yes,No,1,7,9,5PM,8AM
USR004149,Brazil,Past_Offers_1,44,22.49,17,0.61,2.588235294117647,773,Credit Card,4,147.71,3,No,Yes,2,2,2,5PM,8AM
USR004150,Mexico,PCGP_3F1,25,7.53,10,0.81,2.5,843,Credit Card,1,439.26,7,Yes,Yes,4,7,3,5PM,8AM
USR004151,Brazil,Past_Offers_1,31,60.01,7,0.68,4.428571428571429,410,Crypto,3,428.89,15,Yes,No,1,9,5,5PM,8AM
USR004152,ROLA,Past_Offers_1,95,91.9,2,0.76,47.5,94,Crypto,1,266.47,18,Yes,No,3,8,2,5PM,8AM
USR004153,USA,Ultimate,40,131.49,22,0.19,1.8181818181818181,978,Credit Card,3,238.0,9,No,No,3,4,8,5PM,8AM
USR004154,ROLA,Past_Offers_2,79,179.78,28,0.23,2.8214285714285716,842,Debit Card,1,73.37,1,Yes,No,3,6,14,5PM,8AM
USR004155,Brazil,Past_Offers_1,70,195.17,24,0.15,2.9166666666666665,836,Debit Card,4,174.26,9,Yes,No,1,1,8,5PM,8AM
USR004156,Mexico,Past_Offers_1,91,181.91,20,0.55,4.55,234,Debit Card,0,197.38,13,Yes,Yes,2,9,13,5PM,8AM
USR004157,ROLA,Ultimate,70,107.04,29,0.34,2.413793103448276,431,Debit Card,1,138.9,4,Yes,No,0,3,1,5PM,8AM
USR004158,Brazil,PCGP_3F1,62,130.12,4,0.11,15.5,819,Debit Card,4,245.3,3,No,Yes,4,3,7,5PM,8AM
USR004159,Canada,Ultimate,10,115.1,10,0.78,1.0,295,PayPal,4,140.73,18,Yes,No,2,3,8,5PM,8AM
USR004160,Canada,Past_Offers_1,91,99.43,3,0.91,30.333333333333332,226,Crypto,0,329.33,19,No,No,3,2,5,5PM,8AM
USR004161,Canada,PCGP_3F1,63,80.94,26,0.68,2.423076923076923,755,Credit Card,4,173.39,16,Yes,No,0,2,6,5PM,8AM
USR004162,Brazil,PCGP_3F1,34,197.76,20,0.16,1.7,575,PayPal,2,126.19,7,No,Yes,3,3,13,5PM,8AM
USR004163,Brazil,Past_Offers_1,7,28.32,15,0.63,0.4666666666666667,186,Crypto,0,83.35,6,Yes,Yes,3,0,3,5PM,8AM
USR004164,USA,Past_Offers_1,42,100.36,20,0.9,2.1,626,Debit Card,4,428.33,7,No,No,4,1,0,5PM,8AM
USR004165,Brazil,Past_Offers_2,18,164.13,8,0.34,2.25,103,PayPal,3,133.98,8,Yes,Yes,4,7,1,5PM,8AM
USR004166,USA,Past_Offers_1,77,33.53,3,0.54,25.666666666666668,108,Debit Card,3,23.86,6,Yes,Yes,1,2,4,5PM,8AM
USR004167,ROLA,PCGP_3F1,93,146.05,2,0.66,46.5,744,Credit Card,4,370.68,2,No,Yes,1,6,3,5PM,8AM
USR004168,USA,Past_Offers_1,37,101.63,24,0.91,1.5416666666666667,959,Debit Card,2,421.52,19,Yes,No,0,0,12,5PM,8AM
USR004169,Brazil,Ultimate,78,22.29,10,0.69,7.8,399,Crypto,0,466.42,4,No,No,4,2,12,5PM,8AM
USR004170,Mexico,PCGP_3F1,58,4.1,1,0.88,58.0,169,PayPal,1,94.92,4,Yes,Yes,0,3,7,5PM,8AM
USR004171,Brazil,Past_Offers_2,49,119.73,26,0.64,1.8846153846153846,504,Gift Card,2,327.09,5,Yes,Yes,0,0,0,5PM,8AM
USR004172,Mexico,Past_Offers_2,82,88.08,5,0.3,16.4,616,Debit Card,1,211.51,16,Yes,Yes,0,4,9,5PM,8AM
USR004173,Mexico,Past_Offers_1,27,16.0,26,0.18,1.0384615384615385,50,Crypto,1,411.38,6,Yes,Yes,4,7,2,5PM,8AM
USR004174,ROLA,Past_Offers_1,4,187.35,4,0.28,1.0,266,Debit Card,3,54.52,1,Yes,Yes,0,1,3,5PM,8AM
USR004175,Mexico,Past_Offers_1,6,155.17,25,0.9,0.24,403,Gift Card,3,368.86,11,No,No,1,6,11,5PM,8AM
USR004176,Brazil,Past_Offers_2,12,3.32,11,0.11,1.0909090909090908,918,PayPal,3,119.21,6,Yes,Yes,0,4,4,5PM,8AM
USR004177,Brazil,PCGP_3F1,74,155.12,1,0.25,74.0,960,Crypto,0,311.92,5,No,Yes,4,0,12,5PM,8AM
USR004178,USA,Ultimate,22,49.54,28,0.25,0.7857142857142857,819,Debit Card,2,126.86,3,No,Yes,3,5,13,5PM,8AM
USR004179,USA,Past_Offers_1,1,40.75,18,0.45,0.05555555555555555,183,Credit Card,3,292.24,19,Yes,Yes,2,4,1,5PM,8AM
USR004180,Mexico,Ultimate,72,191.37,3,0.55,24.0,654,Credit Card,2,464.53,6,No,No,4,7,1,5PM,8AM
USR004181,USA,PCGP_3F1,11,122.41,23,0.29,0.4782608695652174,30,Crypto,3,184.22,3,No,No,3,2,4,5PM,8AM
USR004182,Brazil,Past_Offers_2,92,164.46,26,0.11,3.5384615384615383,444,Credit Card,1,29.41,16,Yes,Yes,0,4,1,5PM,8AM
USR004183,Canada,Ultimate,25,125.15,6,0.25,4.166666666666667,741,Crypto,0,321.94,8,Yes,No,1,6,2,5PM,8AM
USR004184,ROLA,Past_Offers_1,5,69.85,26,0.61,0.19230769230769232,278,Debit Card,3,100.31,8,Yes,Yes,3,4,9,5PM,8AM
USR004185,USA,PCGP_3F1,32,162.97,6,0.64,5.333333333333333,729,Credit Card,2,277.29,14,Yes,Yes,0,0,1,5PM,8AM
USR004186,Brazil,Past_Offers_2,91,28.48,15,0.15,6.066666666666666,524,Debit Card,3,458.39,14,Yes,No,4,1,3,5PM,8AM
USR004187,Brazil,Ultimate,18,67.68,6,0.54,3.0,227,Debit Card,0,219.75,17,Yes,Yes,1,0,0,5PM,8AM
USR004188,Brazil,PCGP_3F1,47,26.4,11,0.61,4.2727272727272725,698,PayPal,3,420.65,15,No,No,0,4,6,5PM,8AM
USR004189,ROLA,Ultimate,23,116.88,19,0.4,1.2105263157894737,932,Crypto,2,395.4,17,Yes,Yes,1,4,2,5PM,8AM
USR004190,Mexico,Past_Offers_2,82,150.96,19,0.9,4.315789473684211,368,Debit Card,2,352.04,2,Yes,Yes,3,2,3,5PM,8AM
USR004191,Mexico,Ultimate,51,130.63,16,0.81,3.1875,355,Credit Card,3,95.13,3,Yes,Yes,2,3,4,5PM,8AM
USR004192,Mexico,PCGP_3F1,7,41.32,2,0.11,3.5,406,PayPal,3,47.74,4,No,No,0,3,10,5PM,8AM
USR004193,USA,PCGP_3F1,19,20.65,24,0.98,0.7916666666666666,706,PayPal,2,287.11,18,Yes,No,3,9,13,5PM,8AM
USR004194,Mexico,PCGP_3F1,74,52.51,5,0.5,14.8,139,PayPal,4,109.13,5,No,No,3,0,5,5PM,8AM
USR004195,Mexico,Past_Offers_2,36,45.47,15,0.33,2.4,85,Gift Card,3,220.23,19,Yes,Yes,3,6,5,5PM,8AM
USR004196,Canada,Past_Offers_2,40,124.25,9,0.91,4.444444444444445,397,PayPal,4,354.52,6,Yes,No,1,4,7,5PM,8AM
USR004197,Brazil,Ultimate,21,144.3,12,0.62,1.75,74,Gift Card,3,180.36,16,Yes,No,0,3,2,5PM,8AM
USR004198,Brazil,Ultimate,39,145.74,4,0.32,9.75,863,Gift Card,4,478.51,6,Yes,Yes,4,2,6,5PM,8AM
USR004199,Canada,Past_Offers_2,13,144.62,7,0.57,1.8571428571428572,633,Credit Card,2,389.49,19,Yes,Yes,0,9,13,5PM,8AM
USR004200,Brazil,Past_Offers_1,39,129.06,23,0.61,1.6956521739130435,221,Debit Card,2,425.48,19,Yes,Yes,0,0,8,5PM,8AM
USR004201,Mexico,Past_Offers_1,99,79.42,7,0.91,14.142857142857142,914,Credit Card,2,463.93,3,Yes,No,1,0,14,5PM,8AM
USR004202,Brazil,Past_Offers_1,82,45.7,15,0.85,5.466666666666667,967,Debit Card,3,442.43,8,No,Yes,3,9,1,5PM,8AM
USR004203,USA,Past_Offers_2,49,27.97,12,0.12,4.083333333333333,201,PayPal,0,117.72,2,No,No,0,2,0,5PM,8AM
USR004204,ROLA,Past_Offers_2,76,159.95,28,0.34,2.7142857142857144,561,Crypto,1,232.34,14,No,No,3,2,11,5PM,8AM
USR004205,Canada,Ultimate,48,91.28,29,0.5,1.6551724137931034,451,Gift Card,4,409.89,6,Yes,No,0,7,7,5PM,8AM
USR004206,USA,PCGP_3F1,38,190.12,13,0.5,2.923076923076923,85,Debit Card,2,480.62,5,Yes,No,4,1,10,5PM,8AM
USR004207,Canada,Past_Offers_1,82,36.72,27,0.71,3.037037037037037,781,Credit Card,2,248.45,7,Yes,Yes,0,2,2,5PM,8AM
USR004208,USA,Past_Offers_2,6,98.23,29,0.48,0.20689655172413793,922,Debit Card,1,450.38,1,No,No,0,5,1,5PM,8AM
USR004209,Mexico,PCGP_3F1,73,39.19,18,0.32,4.055555555555555,608,Credit Card,1,195.89,4,Yes,No,2,9,14,5PM,8AM
USR004210,ROLA,Past_Offers_1,51,159.83,17,0.48,3.0,649,PayPal,4,108.02,8,Yes,Yes,1,7,10,5PM,8AM
USR004211,ROLA,Past_Offers_2,46,12.0,12,0.63,3.8333333333333335,337,Credit Card,2,87.6,17,Yes,Yes,4,7,8,5PM,8AM
USR004212,ROLA,Ultimate,88,118.24,29,0.93,3.0344827586206895,610,Credit Card,3,364.14,8,Yes,No,0,5,11,5PM,8AM
USR004213,Canada,Past_Offers_1,58,150.42,2,0.56,29.0,410,PayPal,2,341.51,11,No,Yes,4,9,3,5PM,8AM
USR004214,Canada,PCGP_3F1,62,63.87,7,0.83,8.857142857142858,333,Credit Card,4,22.81,4,Yes,Yes,3,4,12,5PM,8AM
USR004215,Canada,Past_Offers_1,40,44.45,10,0.72,4.0,371,Credit Card,1,78.01,19,Yes,No,2,5,6,5PM,8AM
USR004216,ROLA,Ultimate,98,12.94,27,0.24,3.6296296296296298,956,PayPal,3,233.46,1,Yes,Yes,2,7,7,5PM,8AM
USR004217,Mexico,Past_Offers_1,15,182.8,28,0.22,0.5357142857142857,577,Credit Card,4,368.7,1,Yes,Yes,2,5,2,5PM,8AM
USR004218,Mexico,Ultimate,87,137.48,30,0.53,2.9,79,PayPal,1,324.73,11,Yes,No,4,5,6,5PM,8AM
USR004219,USA,Past_Offers_1,51,102.27,28,0.71,1.8214285714285714,268,Gift Card,4,480.15,4,Yes,No,1,5,9,5PM,8AM
USR004220,Mexico,PCGP_3F1,39,150.93,3,0.65,13.0,658,Debit Card,2,483.69,1,Yes,Yes,0,3,13,5PM,8AM
USR004221,Brazil,Ultimate,71,30.77,9,0.82,7.888888888888889,387,PayPal,1,117.58,10,Yes,Yes,3,3,9,5PM,8AM
USR004222,Canada,Ultimate,29,41.73,5,0.28,5.8,435,Credit Card,1,400.04,19,Yes,No,1,5,14,5PM,8AM
USR004223,ROLA,Ultimate,4,164.33,9,0.76,0.4444444444444444,659,Gift Card,3,219.65,11,No,No,4,6,3,5PM,8AM
USR004224,Canada,Past_Offers_2,35,11.12,17,0.56,2.0588235294117645,592,PayPal,2,442.58,10,Yes,No,2,9,5,5PM,8AM
USR004225,Brazil,Past_Offers_1,4,62.22,23,0.21,0.17391304347826086,999,Debit Card,2,450.49,5,No,No,3,0,9,5PM,8AM
USR004226,Mexico,Past_Offers_1,61,91.54,13,0.98,4.6923076923076925,838,PayPal,4,158.44,13,No,Yes,2,0,4,5PM,8AM
USR004227,Mexico,PCGP_3F1,28,31.91,2,0.33,14.0,494,Gift Card,1,191.24,11,No,Yes,4,4,9,5PM,8AM
USR004228,Mexico,Ultimate,9,185.5,2,0.35,4.5,738,Debit Card,2,461.49,3,Yes,No,2,3,11,5PM,8AM
USR004229,USA,PCGP_3F1,70,149.38,23,0.87,3.0434782608695654,827,Gift Card,4,193.95,7,Yes,No,4,3,14,5PM,8AM
USR004230,USA,Past_Offers_1,30,189.91,25,0.91,1.2,612,Debit Card,2,10.7,17,Yes,Yes,3,9,14,5PM,8AM
USR004231,Mexico,Past_Offers_2,25,73.34,3,0.93,8.333333333333334,843,Crypto,2,211.47,3,No,No,4,0,3,5PM,8AM
USR004232,ROLA,Past_Offers_1,53,178.44,30,0.42,1.7666666666666666,582,Credit Card,3,115.81,19,No,Yes,4,4,9,5PM,8AM
USR004233,USA,Ultimate,82,66.19,13,0.33,6.3076923076923075,163,Credit Card,2,114.78,3,No,No,3,0,0,5PM,8AM
USR004234,Brazil,Past_Offers_1,49,7.67,7,0.2,7.0,497,Gift Card,0,250.8,11,Yes,No,1,7,3,5PM,8AM
USR004235,Brazil,Past_Offers_2,58,148.08,4,0.43,14.5,672,PayPal,3,195.59,3,Yes,No,2,6,1,5PM,8AM
USR004236,Brazil,Past_Offers_2,68,54.59,31,0.86,2.193548387096774,836,Crypto,2,267.89,16,No,No,4,0,1,5PM,8AM
USR004237,ROLA,Past_Offers_2,78,66.33,20,0.92,3.9,182,Debit Card,4,372.48,12,No,No,3,8,13,5PM,8AM
USR004238,Mexico,Ultimate,28,48.28,4,0.89,7.0,53,Debit Card,4,311.47,12,Yes,Yes,3,3,6,5PM,8AM
USR004239,Brazil,Past_Offers_2,56,59.18,13,0.19,4.3076923076923075,645,Gift Card,4,19.86,18,Yes,Yes,3,1,5,5PM,8AM
USR004240,Mexico,Past_Offers_2,58,47.64,8,0.91,7.25,882,Crypto,4,326.01,13,Yes,Yes,4,1,5,5PM,8AM
USR004241,USA,Past_Offers_2,46,53.62,3,0.13,15.333333333333334,888,Debit Card,0,168.75,8,No,Yes,3,8,8,5PM,8AM
USR004242,Mexico,Ultimate,67,189.46,1,0.12,67.0,670,Gift Card,1,179.04,12,Yes,Yes,4,4,12,5PM,8AM
USR004243,USA,Ultimate,54,123.9,8,0.67,6.75,186,Debit Card,1,49.04,16,No,No,0,2,1,5PM,8AM
USR004244,Canada,Past_Offers_2,61,164.1,11,0.91,5.545454545454546,616,Crypto,0,265.56,16,Yes,No,2,5,1,5PM,8AM
USR004245,USA,Ultimate,93,12.83,17,0.34,5.470588235294118,896,Credit Card,1,306.01,14,Yes,No,0,2,1,5PM,8AM
USR004246,ROLA,Ultimate,60,88.7,26,0.92,2.3076923076923075,833,Gift Card,2,333.1,15,Yes,Yes,0,3,6,5PM,8AM
USR004247,Canada,Ultimate,60,152.38,9,0.34,6.666666666666667,966,Credit Card,0,48.7,5,Yes,Yes,2,3,9,5PM,8AM
USR004248,Canada,Past_Offers_2,5,75.68,26,0.63,0.19230769230769232,813,Gift Card,2,454.79,9,Yes,No,2,7,1,5PM,8AM
USR004249,Mexico,Past_Offers_2,19,50.01,10,0.79,1.9,569,Gift Card,4,142.29,16,Yes,No,3,4,0,5PM,8AM
USR004250,ROLA,Past_Offers_2,35,192.48,25,0.87,1.4,706,Gift Card,4,110.94,8,Yes,No,0,6,13,5PM,8AM
USR004251,ROLA,Ultimate,70,51.62,25,0.69,2.8,586,Crypto,2,24.58,5,Yes,Yes,0,0,1,5PM,8AM
USR004252,USA,Past_Offers_2,24,77.71,25,0.6,0.96,45,Credit Card,3,286.23,4,Yes,No,2,6,14,5PM,8AM
USR004253,Mexico,Past_Offers_1,34,36.36,20,0.9,1.7,597,Gift Card,3,357.82,18,No,Yes,1,0,1,5PM,8AM
USR004254,USA,Past_Offers_1,27,135.82,9,0.72,3.0,919,Gift Card,3,281.23,5,Yes,No,3,7,13,5PM,8AM
USR004255,ROLA,Past_Offers_2,94,194.83,12,0.48,7.833333333333333,461,Gift Card,0,490.81,13,No,No,1,2,13,5PM,8AM
USR004256,Brazil,Past_Offers_2,26,107.03,2,0.2,13.0,100,Crypto,3,271.25,6,No,No,0,9,11,5PM,8AM
USR004257,Brazil,Past_Offers_2,81,133.67,11,0.77,7.363636363636363,134,Crypto,0,490.5,6,Yes,No,2,4,6,5PM,8AM
USR004258,Brazil,PCGP_3F1,76,84.16,8,0.3,9.5,643,PayPal,3,305.83,5,Yes,Yes,0,7,12,5PM,8AM
USR004259,Brazil,PCGP_3F1,68,165.27,8,0.85,8.5,839,Credit Card,4,461.0,17,No,Yes,1,6,14,5PM,8AM
USR004260,USA,Past_Offers_2,64,112.67,31,0.31,2.064516129032258,773,Gift Card,0,257.77,4,Yes,No,1,9,11,5PM,8AM
USR004261,ROLA,Past_Offers_2,46,68.36,21,0.85,2.1904761904761907,156,PayPal,4,337.29,18,Yes,No,3,9,13,5PM,8AM
USR004262,Brazil,Past_Offers_2,71,89.32,16,0.73,4.4375,708,PayPal,4,484.93,7,No,Yes,2,6,0,5PM,8AM
USR004263,USA,Past_Offers_1,32,66.74,4,0.11,8.0,401,Gift Card,2,138.9,6,No,Yes,0,1,9,5PM,8AM
USR004264,USA,Past_Offers_1,39,45.85,14,0.32,2.7857142857142856,723,Debit Card,4,342.96,15,Yes,No,3,0,6,5PM,8AM
USR004265,Brazil,Past_Offers_1,54,64.13,20,0.99,2.7,316,PayPal,0,281.77,13,Yes,No,2,1,1,5PM,8AM
USR004266,Brazil,Past_Offers_1,97,121.16,20,0.31,4.85,798,Debit Card,0,476.28,7,No,Yes,4,0,3,5PM,8AM
USR004267,ROLA,PCGP_3F1,55,97.88,11,0.9,5.0,524,Debit Card,1,296.5,3,Yes,Yes,4,6,2,5PM,8AM
USR004268,Brazil,Past_Offers_2,2,78.24,19,0.18,0.10526315789473684,331,Debit Card,4,490.22,10,Yes,No,0,7,4,5PM,8AM
USR004269,USA,Ultimate,45,153.8,27,0.98,1.6666666666666667,379,Debit Card,4,125.9,5,Yes,No,2,0,4,5PM,8AM
USR004270,USA,Past_Offers_2,61,157.34,12,0.26,5.083333333333333,861,Credit Card,2,173.46,8,No,Yes,2,5,10,5PM,8AM
USR004271,Brazil,Past_Offers_2,2,6.94,8,0.95,0.25,758,Crypto,4,170.2,12,Yes,Yes,0,4,6,5PM,8AM
USR004272,Mexico,Ultimate,16,83.82,7,0.53,2.2857142857142856,782,Debit Card,0,140.43,10,Yes,No,2,1,6,5PM,8AM
USR004273,ROLA,Past_Offers_1,33,74.89,24,0.52,1.375,114,Debit Card,1,116.5,11,Yes,Yes,4,4,5,5PM,8AM
USR004274,Mexico,PCGP_3F1,25,168.5,19,0.14,1.3157894736842106,130,PayPal,4,79.52,9,Yes,No,4,2,7,5PM,8AM
USR004275,Brazil,Past_Offers_1,11,173.23,9,0.31,1.2222222222222223,614,Gift Card,0,329.03,18,No,No,4,8,9,5PM,8AM
USR004276,USA,PCGP_3F1,73,13.72,26,0.78,2.8076923076923075,449,Debit Card,2,108.07,7,No,No,4,5,12,5PM,8AM
USR004277,ROLA,Past_Offers_2,72,14.44,21,0.47,3.4285714285714284,691,PayPal,3,301.03,18,No,Yes,0,4,7,5PM,8AM
USR004278,USA,PCGP_3F1,92,98.04,15,0.39,6.133333333333334,826,PayPal,2,23.39,2,Yes,Yes,2,4,11,5PM,8AM
USR004279,Canada,Past_Offers_2,21,70.98,25,0.34,0.84,790,Crypto,3,268.3,10,No,No,4,4,2,5PM,8AM
USR004280,Mexico,Past_Offers_2,21,83.24,26,0.42,0.8076923076923077,203,PayPal,4,20.6,15,Yes,Yes,0,7,3,5PM,8AM
USR004281,Mexico,Past_Offers_1,13,130.26,2,0.42,6.5,402,Crypto,0,339.62,12,Yes,Yes,2,2,4,5PM,8AM
USR004282,ROLA,PCGP_3F1,71,172.05,20,0.92,3.55,886,Credit Card,2,348.99,15,Yes,Yes,4,9,6,5PM,8AM
USR004283,ROLA,Ultimate,83,145.31,26,0.5,3.1923076923076925,606,Crypto,4,54.97,14,Yes,Yes,2,8,12,5PM,8AM
USR004284,Mexico,Past_Offers_1,34,183.85,13,0.87,2.6153846153846154,892,PayPal,4,434.85,9,Yes,Yes,4,0,6,5PM,8AM
USR004285,Canada,PCGP_3F1,54,97.83,28,0.36,1.9285714285714286,580,Debit Card,0,263.45,19,No,No,0,5,0,5PM,8AM
USR004286,Mexico,Past_Offers_1,60,36.05,10,0.55,6.0,653,Credit Card,3,421.01,12,Yes,Yes,0,3,10,5PM,8AM
USR004287,ROLA,PCGP_3F1,38,39.05,29,0.27,1.3103448275862069,192,Credit Card,0,449.32,19,No,No,1,5,6,5PM,8AM
USR004288,Canada,Ultimate,70,85.29,23,0.51,3.0434782608695654,944,PayPal,1,57.4,16,No,No,0,8,8,5PM,8AM
USR004289,USA,Past_Offers_2,40,120.24,6,0.44,6.666666666666667,193,PayPal,2,39.36,1,Yes,No,3,9,13,5PM,8AM
USR004290,Brazil,Past_Offers_1,53,176.19,8,0.85,6.625,281,PayPal,4,165.71,19,No,Yes,3,7,10,5PM,8AM
USR004291,USA,PCGP_3F1,88,175.0,6,0.89,14.666666666666666,603,Crypto,3,418.74,5,No,Yes,1,8,3,5PM,8AM
USR004292,Mexico,Past_Offers_1,24,181.6,28,0.53,0.8571428571428571,173,Credit Card,0,292.35,3,No,Yes,0,7,6,5PM,8AM
USR004293,USA,Past_Offers_1,39,49.34,14,0.88,2.7857142857142856,505,Crypto,3,291.03,5,No,No,0,8,14,5PM,8AM
USR004294,Brazil,PCGP_3F1,57,75.48,29,0.37,1.9655172413793103,127,Gift Card,3,126.2,17,No,No,4,7,6,5PM,8AM
USR004295,Brazil,PCGP_3F1,10,199.58,8,0.68,1.25,807,Crypto,4,39.84,3,Yes,No,1,1,10,5PM,8AM
USR004296,ROLA,Past_Offers_2,16,167.24,14,0.36,1.1428571428571428,486,Gift Card,4,385.63,11,No,No,0,7,5,5PM,8AM
USR004297,USA,PCGP_3F1,69,132.15,8,0.17,8.625,986,Gift Card,3,45.62,6,Yes,No,2,4,13,5PM,8AM
USR004298,Canada,PCGP_3F1,69,90.62,9,0.25,7.666666666666667,343,Debit Card,3,383.6,17,No,No,1,8,9,5PM,8AM
USR004299,USA,Ultimate,47,138.79,24,1.0,1.9583333333333333,820,Crypto,1,392.44,1,Yes,Yes,1,4,13,5PM,8AM
USR004300,Mexico,PCGP_3F1,65,11.59,30,0.42,2.1666666666666665,569,PayPal,3,404.05,18,No,No,1,3,8,5PM,8AM
USR004301,ROLA,Past_Offers_1,32,70.61,21,0.99,1.5238095238095237,434,Crypto,4,90.74,4,Yes,No,4,2,3,5PM,8AM
USR004302,ROLA,Ultimate,8,140.34,14,0.42,0.5714285714285714,689,Debit Card,2,321.95,10,Yes,No,0,1,5,5PM,8AM
USR004303,Mexico,PCGP_3F1,51,140.8,3,0.88,17.0,255,Gift Card,0,235.53,5,Yes,Yes,0,3,3,5PM,8AM
USR004304,USA,PCGP_3F1,27,185.58,15,0.76,1.8,66,Credit Card,0,302.85,14,Yes,No,2,2,0,5PM,8AM
USR004305,Canada,Past_Offers_2,27,148.63,11,0.86,2.4545454545454546,180,Credit Card,0,414.12,15,Yes,No,3,5,2,5PM,8AM
USR004306,Canada,PCGP_3F1,87,48.53,28,0.83,3.107142857142857,710,Crypto,2,136.09,10,No,No,1,5,7,5PM,8AM
USR004307,Canada,PCGP_3F1,30,183.82,13,0.97,2.3076923076923075,504,Debit Card,4,210.88,4,Yes,Yes,1,1,11,5PM,8AM
USR004308,Canada,Past_Offers_1,66,146.78,15,0.92,4.4,341,Gift Card,4,190.25,13,No,No,1,8,7,5PM,8AM
USR004309,USA,Ultimate,9,14.11,28,0.87,0.32142857142857145,230,Gift Card,1,375.79,2,No,No,3,9,5,5PM,8AM
USR004310,ROLA,Past_Offers_1,50,81.12,11,0.23,4.545454545454546,101,Gift Card,3,78.28,14,Yes,Yes,0,0,8,5PM,8AM
USR004311,Mexico,Ultimate,65,11.37,14,0.78,4.642857142857143,453,Gift Card,0,217.48,8,No,Yes,1,6,10,5PM,8AM
USR004312,Brazil,PCGP_3F1,27,1.48,29,0.5,0.9310344827586207,845,Crypto,2,332.66,16,Yes,No,4,4,11,5PM,8AM
USR004313,USA,Past_Offers_2,16,75.33,10,0.54,1.6,741,PayPal,3,90.6,17,No,Yes,0,4,2,5PM,8AM
USR004314,Brazil,Ultimate,8,185.04,19,0.19,0.42105263157894735,278,Gift Card,0,458.99,19,Yes,Yes,4,3,12,5PM,8AM
USR004315,USA,Past_Offers_2,7,174.63,6,0.65,1.1666666666666667,529,Debit Card,0,29.37,5,Yes,No,1,0,3,5PM,8AM
USR004316,Mexico,PCGP_3F1,66,2.76,11,0.66,6.0,546,Crypto,4,343.79,16,No,No,1,8,0,5PM,8AM
USR004317,Mexico,Past_Offers_2,96,93.99,23,0.4,4.173913043478261,817,PayPal,4,31.85,14,Yes,Yes,4,3,11,5PM,8AM
USR004318,Canada,Past_Offers_2,98,127.81,1,0.45,98.0,397,PayPal,0,304.26,2,Yes,Yes,2,6,1,5PM,8AM
USR004319,USA,PCGP_3F1,20,48.74,26,0.44,0.7692307692307693,845,Debit Card,0,450.36,19,Yes,No,2,7,3,5PM,8AM
